TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.jfree.data.xy.XYSeries,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8536948016923745,1070,946
org.jfree.data.xy.XYSeries,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8754435390661119,1078,969
